"ICD9"	"meaning"	"node_id"	"parent_id"	"selectable"	"phecode"	"description"	"group"	"groupnum"	"added"	"sex"	"rollup"	"leaf"
"716.80"	"71680 Other specified arthropathy (multiple sites)"	5394	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.81"	"71681 Other specified arthropathy (shoulder region)"	5395	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.82"	"71682 Other specified arthropathy (upper arm)"	5396	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.83"	"71683 Other specified arthropathy (forearm)"	5397	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.84"	"71684 Other specified arthropathy (hand)"	5398	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.85"	"71685 Other specified arthropathy (pelvic region and thigh)"	5399	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.86"	"71686 Other specified arthropathy (lower leg)"	5400	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.87"	"71687 Other specified arthropathy (ankle and foot)"	5401	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.88"	"71688 Other specified arthropathy (other specified site)"	5402	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.89"	"71689 Other specified arthropathy (site unspecified)"	5403	5393	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.9"	"7169 Unspecified arthropathy"	5404	5315	"N"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.90"	"71690 Unspecified arthropathy (multiple sites)"	5405	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.91"	"71691 Unspecified arthropathy (shoulder region)"	5406	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.92"	"71692 Unspecified arthropathy (upper arm)"	5407	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.93"	"71693 Unspecified arthropathy (forearm)"	5408	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.94"	"71694 Unspecified arthropathy (hand)"	5409	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.95"	"71695 Unspecified arthropathy (pelvic region and thigh)"	5410	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.96"	"71696 Unspecified arthropathy (lower leg)"	5411	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.97"	"71697 Unspecified arthropathy (ankle and foot)"	5412	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.98"	"71698 Unspecified arthropathy (other specified site)"	5413	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.99"	"71699 Unspecified arthropathy (site unspecified)"	5414	5404	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.3"	"7193 Palindromic rheumatism"	5560	5526	"N"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.30"	"71930 Palindromic rheumatism (multiple sites)"	5561	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.31"	"71931 Palindromic rheumatism (shoulder region)"	5562	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.32"	"71932 Palindromic rheumatism (upper arm)"	5563	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.33"	"71933 Palindromic rheumatism (forearm)"	5564	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.34"	"71934 Palindromic rheumatism (hand)"	5565	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.35"	"71935 Palindromic rheumatism (pelvic region and thigh)"	5566	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.36"	"71936 Palindromic rheumatism (lower leg)"	5567	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.37"	"71937 Palindromic rheumatism (ankle and foot)"	5568	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.38"	"71938 Palindromic rheumatism (other specified site)"	5569	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"719.39"	"71939 Palindromic rheumatism (site unspecified)"	5570	5560	"Y"	"716"	"Other arthropathies"	"musculoskeletal"	"14"	"rolled up PheWAS code"	"Both"	"1"	"0"
"716.5"	"7165 Unspecified polyarthropathy or polyarthritis"	5371	5315	"N"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.50"	"71650 Unspecified polyarthropathy or polyarthritis (multiple sites)"	5372	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.51"	"71651 Unspecified polyarthropathy or polyarthritis (shoulder region)"	5373	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.52"	"71652 Unspecified polyarthropathy or polyarthritis (upper arm)"	5374	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.53"	"71653 Unspecified polyarthropathy or polyarthritis (forearm)"	5375	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.54"	"71654 Unspecified polyarthropathy or polyarthritis (hand)"	5376	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.55"	"71655 Unspecified polyarthropathy or polyarthritis (pelvic region and thigh)"	5377	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.56"	"71656 Unspecified polyarthropathy or polyarthritis (lower leg)"	5378	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.57"	"71657 Unspecified polyarthropathy or polyarthritis (ankle and foot)"	5379	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.58"	"71658 Unspecified polyarthropathy or polyarthritis (other specified site)"	5380	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.59"	"71659 Unspecified polyarthropathy or polyarthritis (site unspecified)"	5381	5371	"Y"	"716.1"	"Unspecified polyarthropathy or polyarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.6"	"7166 Unspecified monoarthritis"	5382	5315	"N"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.60"	"71660 Unspecified monoarthritis (multiple sites)"	5383	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.61"	"71661 Unspecified monoarthritis (shoulder region)"	5384	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.62"	"71662 Unspecified monoarthritis (upper arm)"	5385	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.63"	"71663 Unspecified monoarthritis (forearm)"	5386	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.64"	"71664 Unspecified monoarthritis (hand)"	5387	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.65"	"71665 Unspecified monoarthritis (pelvic region and thigh)"	5388	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.66"	"71666 Unspecified monoarthritis (lower leg)"	5389	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.67"	"71667 Unspecified monoarthritis (ankle and foot)"	5390	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.68"	"71668 Unspecified monoarthritis (other specified site)"	5391	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.69"	"71669 Unspecified monoarthritis (site unspecified)"	5392	5382	"Y"	"716.2"	"Unspecified monoarthritis"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.0"	"7160 Kaschin-beck disease"	5316	5315	"N"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.00"	"71600 Kaschin-beck disease (multiple sites)"	5317	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.01"	"71601 Kaschin-beck disease (shoulder region)"	5318	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.02"	"71602 Kaschin-beck disease (upper arm)"	5319	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.03"	"71603 Kaschin-beck disease (forearm)"	5320	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.04"	"71604 Kaschin-beck disease (hand)"	5321	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.05"	"71605 Kaschin-beck disease (pelvic region and thigh)"	5322	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.06"	"71606 Kaschin-beck disease (lower leg)"	5323	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.07"	"71607 Kaschin-beck disease (ankle and foot)"	5324	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.08"	"71608 Kaschin-beck disease (other specified site)"	5325	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.09"	"71609 Kaschin-beck disease (site unspecified)"	5326	5316	"Y"	"716.3"	"Kaschin-Beck disease"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.3"	"7193 Palindromic rheumatism"	5560	5526	"N"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.30"	"71930 Palindromic rheumatism (multiple sites)"	5561	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.31"	"71931 Palindromic rheumatism (shoulder region)"	5562	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.32"	"71932 Palindromic rheumatism (upper arm)"	5563	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.33"	"71933 Palindromic rheumatism (forearm)"	5564	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.34"	"71934 Palindromic rheumatism (hand)"	5565	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.35"	"71935 Palindromic rheumatism (pelvic region and thigh)"	5566	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.36"	"71936 Palindromic rheumatism (lower leg)"	5567	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.37"	"71937 Palindromic rheumatism (ankle and foot)"	5568	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.38"	"71938 Palindromic rheumatism (other specified site)"	5569	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"719.39"	"71939 Palindromic rheumatism (site unspecified)"	5570	5560	"Y"	"716.8"	"Palindromic rheumatism"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716"	"716 Other and unspecified arthropathies"	5315	103	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.0"	"7160 Kaschin-beck disease"	5316	5315	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.00"	"71600 Kaschin-beck disease (multiple sites)"	5317	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.01"	"71601 Kaschin-beck disease (shoulder region)"	5318	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.02"	"71602 Kaschin-beck disease (upper arm)"	5319	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.03"	"71603 Kaschin-beck disease (forearm)"	5320	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.04"	"71604 Kaschin-beck disease (hand)"	5321	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.05"	"71605 Kaschin-beck disease (pelvic region and thigh)"	5322	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.06"	"71606 Kaschin-beck disease (lower leg)"	5323	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.07"	"71607 Kaschin-beck disease (ankle and foot)"	5324	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.08"	"71608 Kaschin-beck disease (other specified site)"	5325	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.09"	"71609 Kaschin-beck disease (site unspecified)"	5326	5316	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.1"	"7161 Traumatic arthropathy"	5327	5315	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.10"	"71610 Traumatic arthropathy (multiple sites)"	5328	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.11"	"71611 Traumatic arthropathy (shoulder region)"	5329	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.12"	"71612 Traumatic arthropathy (upper arm)"	5330	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.13"	"71613 Traumatic arthropathy (forearm)"	5331	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.14"	"71614 Traumatic arthropathy (hand)"	5332	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.15"	"71615 Traumatic arthropathy (pelvic region and thigh)"	5333	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.16"	"71616 Traumatic arthropathy (lower leg)"	5334	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.17"	"71617 Traumatic arthropathy (ankle and foot)"	5335	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.18"	"71618 Traumatic arthropathy (other specified site)"	5336	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.19"	"71619 Traumatic arthropathy (site unspecified)"	5337	5327	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.2"	"7162 Allergic arthritis"	5338	5315	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.20"	"71620 Allergic arthritis (multiple sites)"	5339	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.21"	"71621 Allergic arthritis (shoulder region)"	5340	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.22"	"71622 Allergic arthritis (upper arm)"	5341	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.23"	"71623 Allergic arthritis (forearm)"	5342	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.24"	"71624 Allergic arthritis (hand)"	5343	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.25"	"71625 Allergic arthritis (pelvic region and thigh)"	5344	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.26"	"71626 Allergic arthritis (lower leg)"	5345	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.27"	"71627 Allergic arthritis (ankle and foot)"	5346	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.28"	"71628 Allergic arthritis (other specified site)"	5347	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.29"	"71629 Allergic arthritis (site unspecified)"	5348	5338	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.3"	"7163 Climacteric arthritis"	5349	5315	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.30"	"71630 Climacteric arthritis (multiple sites)"	5350	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.31"	"71631 Climacteric arthritis (shoulder region)"	5351	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.32"	"71632 Climacteric arthritis (upper arm)"	5352	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.33"	"71633 Climacteric arthritis (forearm)"	5353	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.34"	"71634 Climacteric arthritis (hand)"	5354	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.35"	"71635 Climacteric arthritis (pelvic region and thigh)"	5355	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.36"	"71636 Climacteric arthritis (lower leg)"	5356	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.37"	"71637 Climacteric arthritis (ankle and foot)"	5357	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.38"	"71638 Climacteric arthritis (other specified site)"	5358	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.39"	"71639 Climacteric arthritis (site unspecified)"	5359	5349	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.4"	"7164 Transient arthropathy"	5360	5315	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.40"	"71640 Transient arthropathy (multiple sites)"	5361	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.41"	"71641 Transient arthropathy (shoulder region)"	5362	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.42"	"71642 Transient arthropathy (upper arm)"	5363	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.43"	"71643 Transient arthropathy (forearm)"	5364	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.44"	"71644 Transient arthropathy (hand)"	5365	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.45"	"71645 Transient arthropathy (pelvic region and thigh)"	5366	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.46"	"71646 Transient arthropathy (lower leg)"	5367	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.47"	"71647 Transient arthropathy (ankle and foot)"	5368	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.48"	"71648 Transient arthropathy (other specified site)"	5369	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.49"	"71649 Transient arthropathy (site unspecified)"	5370	5360	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.5"	"7165 Unspecified polyarthropathy or polyarthritis"	5371	5315	"N"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.50"	"71650 Unspecified polyarthropathy or polyarthritis (multiple sites)"	5372	5371	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.51"	"71651 Unspecified polyarthropathy or polyarthritis (shoulder region)"	5373	5371	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.52"	"71652 Unspecified polyarthropathy or polyarthritis (upper arm)"	5374	5371	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
"716.53"	"71653 Unspecified polyarthropathy or polyarthritis (forearm)"	5375	5371	"Y"	"716.9"	"Arthropathy NOS"	"musculoskeletal"	"14"	"original"	"Both"	"1"	"1"
